Date,Open,High,Low,Close,Adj Close,Volume
2023-10-16,142.8800048828125,143.67999267578125,142.05999755859375,143.24000549316406,142.617431640625,3009200
2023-10-17,143.3300018310547,144.16000366210938,141.47999572753906,142.77000427246094,142.14947509765625,3663800
2023-10-18,142.4499969482422,142.63999938964844,139.5800018310547,139.69000244140625,139.08285522460938,5464100
2023-10-19,139.86000061035156,140.0800018310547,137.75,137.83999633789062,137.2408905029297,6731800
2023-10-20,138.41000366210938,138.8800048828125,136.85000610351562,136.99000549316406,136.39459228515625,5723300
2023-10-23,136.9199981689453,139.05999755859375,136.9199981689453,137.74000549316406,137.14134216308594,3353100
2023-10-24,139.0399932861328,141.30999755859375,138.6999969482422,141.07000732421875,140.4568634033203,5045100
2023-10-25,143.22999572753906,143.30999755859375,137.69000244140625,140.99000549316406,140.37721252441406,9277900
2023-10-26,139.44000244140625,143.3000030517578,138.4199981689453,142.86000061035156,142.23907470703125,7252000
2023-10-27,142.94000244140625,143.38999938964844,139.1999969482422,140.0,139.39151000976562,5429700
2023-10-30,141.32000732421875,142.27000427246094,139.47000122070312,141.57000732421875,140.95469665527344,4830400
2023-10-31,141.5399932861328,144.22999572753906,141.2899932861328,143.86000061035156,143.23472595214844,3971900
2023-11-01,144.58999633789062,145.42999267578125,143.4199981689453,145.0500030517578,144.4195556640625,4277100
2023-11-02,145.0,146.5500030517578,143.89999389648438,146.5,145.86325073242188,4880400
2023-11-03,147.6300048828125,148.17999267578125,146.75,147.49000549316406,146.8489532470703,4323900
2023-11-06,147.58999633789062,148.66000366210938,147.05999755859375,147.33999633789062,146.69960021972656,3253900
2023-11-07,147.6699981689453,147.97999572753906,146.8699951171875,147.1300048828125,146.4905242919922,3504000
2023-11-08,147.0,147.7100067138672,146.0399932861328,146.63999938964844,146.00265502929688,3558600
2023-11-09,146.47000122070312,147.60000610351562,146.22000122070312,146.88999938964844,146.25155639648438,3347200
2023-11-10,147.35000610351562,147.77000427246094,145.9199981689453,147.61000061035156,146.9684295654297,4010900
2023-11-13,147.49000549316406,147.8800048828125,146.58999633789062,147.2100067138672,146.57017517089844,3151900
2023-11-14,148.02000427246094,148.5,146.4499969482422,147.00999450683594,146.37103271484375,5262800
2023-11-15,146.8000030517578,147.5,145.77000427246094,147.1999969482422,146.56021118164062,4675000
2023-11-16,148.9499969482422,149.2899932861328,147.07000732421875,147.49000549316406,146.8489532470703,3641000
2023-11-17,147.9600067138672,148.57000732421875,147.1199951171875,147.7100067138672,147.06800842285156,3267800
2023-11-20,147.7899932861328,148.92999267578125,147.24000549316406,148.5,147.8545684814453,4007700
2023-11-21,149.42999267578125,149.4499969482422,148.13999938964844,148.61000061035156,147.96408081054688,3112300
2023-11-22,149.02000427246094,149.60000610351562,148.6699981689453,148.91000366210938,148.26278686523438,2913800
2023-11-24,148.8800048828125,149.41000366210938,148.3000030517578,148.97999572753906,148.3324737548828,1341400
2023-11-27,148.97999572753906,149.4499969482422,148.14999389648438,148.8000030517578,148.15325927734375,3923200
2023-11-28,148.36000061035156,148.92999267578125,147.9600067138672,148.3800048828125,147.73509216308594,3096900
2023-11-29,148.97000122070312,149.6199951171875,148.58999633789062,149.5500030517578,148.90000915527344,4326500
2023-11-30,148.30999755859375,150.6699981689453,148.19000244140625,150.4499969482422,150.4499969482422,5596100
2023-12-01,150.2899932861328,152.83999633789062,150.2899932861328,152.25,152.25,4390900
2023-12-04,151.42999267578125,153.42999267578125,151.3800048828125,152.8000030517578,152.8000030517578,4127700
2023-12-05,152.85000610351562,154.52999877929688,151.97999572753906,154.0,154.0,4577400
2023-12-06,154.92999267578125,155.6199951171875,153.69000244140625,155.5,155.5,5433600
2023-12-07,155.83999633789062,156.91000366210938,155.0500030517578,156.36000061035156,156.36000061035156,4232200
2023-12-08,156.80999755859375,157.0,154.24000549316406,156.39999389648438,156.39999389648438,3791300
2023-12-11,158.0500030517578,160.22999572753906,158.0,158.85000610351562,158.85000610351562,5170800
2023-12-12,159.80999755859375,161.19000244140625,159.02000427246094,160.44000244140625,160.44000244140625,5049300
2023-12-13,159.9499969482422,160.32000732421875,158.57000732421875,159.5500030517578,159.5500030517578,5195300
2023-12-14,158.4600067138672,158.57000732421875,156.1999969482422,156.8699951171875,156.8699951171875,5758600
2023-12-15,156.8699951171875,157.38999938964844,154.89999389648438,156.14999389648438,156.14999389648438,10095800
2023-12-18,156.42999267578125,157.36000061035156,155.0500030517578,156.25999450683594,156.25999450683594,4072300
2023-12-19,156.14999389648438,156.74000549316406,155.33999633789062,155.8699951171875,155.8699951171875,2722800
2023-12-20,156.17999267578125,156.66000366210938,154.1199951171875,154.5399932861328,154.5399932861328,3866600
2023-12-21,155.25,155.38999938964844,154.27000427246094,154.92999267578125,154.92999267578125,3213600
2023-12-22,155.16000366210938,156.17999267578125,154.32000732421875,155.7100067138672,155.7100067138672,2783900
2023-12-26,155.11000061035156,157.27499389648438,153.83999633789062,156.8300018310547,156.8300018310547,2752189
