Date,Open,High,Low,Close,Adj Close,Volume
2023-10-16,114.12000274658203,115.58999633789062,114.12000274658203,115.05000305175781,115.05000305175781,385300
2023-10-17,114.79000091552734,116.75,114.44000244140625,116.08999633789062,116.08999633789062,466000
2023-10-18,115.80000305175781,116.01000213623047,114.66999816894531,114.7699966430664,114.7699966430664,432900
2023-10-19,114.41000366210938,115.3499984741211,113.56999969482422,113.58999633789062,113.58999633789062,426700
2023-10-20,113.62000274658203,113.72000122070312,110.22000122070312,110.25,110.25,640700
2023-10-23,110.63999938964844,111.7699966430664,110.08999633789062,111.20999908447266,111.20999908447266,519800
2023-10-24,111.8499984741211,112.62999725341797,111.0199966430664,111.27999877929688,111.27999877929688,608900
2023-10-25,111.05999755859375,112.87999725341797,111.05999755859375,112.02999877929688,112.02999877929688,689600
2023-10-26,114.1500015258789,116.48999786376953,110.25,113.48999786376953,113.48999786376953,844300
2023-10-27,112.98999786376953,113.5199966430664,111.62999725341797,112.02999877929688,112.02999877929688,723700
2023-10-30,112.45999908447266,113.66999816894531,112.27999877929688,113.36000061035156,113.36000061035156,577100
2023-10-31,114.8499984741211,116.5199966430664,114.47000122070312,116.36000061035156,116.36000061035156,690000
2023-11-01,116.68000030517578,116.68000030517578,115.30999755859375,116.37000274658203,116.37000274658203,643300
2023-11-02,116.44000244140625,117.66999816894531,115.02999877929688,115.87000274658203,115.87000274658203,540200
2023-11-03,116.18000030517578,117.58999633789062,115.4800033569336,117.16000366210938,117.16000366210938,734800
2023-11-06,117.27999877929688,117.8499984741211,115.61000061035156,116.05000305175781,116.05000305175781,430200
2023-11-07,115.88999938964844,116.48999786376953,114.94000244140625,115.20999908447266,115.20999908447266,362300
2023-11-08,114.94999694824219,115.87999725341797,114.48999786376953,114.75,114.75,377200
2023-11-09,115.05999755859375,115.27999877929688,114.56999969482422,114.88999938964844,114.88999938964844,424400
2023-11-10,115.18000030517578,116.69999694824219,114.69000244140625,116.63999938964844,116.63999938964844,360100
2023-11-13,116.68000030517578,117.38999938964844,116.45999908447266,116.87000274658203,116.87000274658203,259000
2023-11-14,117.4000015258789,118.47000122070312,116.54000091552734,118.26000213623047,118.26000213623047,642700
2023-11-15,118.2699966430664,118.86000061035156,116.55000305175781,116.61000061035156,116.61000061035156,677700
2023-11-16,117.12999725341797,118.02999877929688,117.08000183105469,117.41000366210938,117.41000366210938,686800
2023-11-17,117.79000091552734,118.62000274658203,117.56999969482422,118.30000305175781,118.30000305175781,476500
2023-11-20,118.0199966430664,118.44999694824219,117.48999786376953,118.0,118.0,358200
2023-11-21,118.36000061035156,119.83999633789062,118.19999694824219,119.5999984741211,119.5999984741211,550400
2023-11-22,119.36000061035156,120.5,119.16999816894531,120.37000274658203,120.37000274658203,455200
2023-11-24,120.55999755859375,122.12000274658203,120.30000305175781,121.33000183105469,121.33000183105469,249300
2023-11-27,120.94000244140625,121.47000122070312,120.36000061035156,121.11000061035156,121.11000061035156,385600
2023-11-28,121.19000244140625,121.26000213623047,119.91000366210938,120.27999877929688,120.27999877929688,529800
2023-11-29,120.5199966430664,120.91999816894531,120.0999984741211,120.26000213623047,120.26000213623047,446600
2023-11-30,120.55000305175781,123.36000061035156,120.33000183105469,123.12999725341797,123.12999725341797,1704800
2023-12-01,122.45999908447266,123.73999786376953,122.05000305175781,123.33999633789062,123.33999633789062,548800
2023-12-04,123.02999877929688,125.0199966430664,122.7300033569336,124.56999969482422,124.56999969482422,508200
2023-12-05,124.36000061035156,124.75,123.52999877929688,123.93000030517578,123.93000030517578,383700
2023-12-06,124.5199966430664,124.80999755859375,122.83000183105469,123.12000274658203,123.12000274658203,550100
2023-12-07,123.37000274658203,123.5199966430664,121.63999938964844,122.25,122.25,1096700
2023-12-08,122.41000366210938,122.83000183105469,122.04000091552734,122.36000061035156,122.36000061035156,488700
2023-12-11,122.8499984741211,123.79000091552734,122.51000213623047,123.4000015258789,123.4000015258789,608800
2023-12-12,123.51000213623047,124.70999908447266,123.30000305175781,124.58000183105469,124.58000183105469,427000
2023-12-13,124.30999755859375,124.66999816894531,123.54000091552734,123.8499984741211,123.8499984741211,691600
2023-12-14,124.48999786376953,124.48999786376953,122.0,122.63999938964844,122.63999938964844,1253900
2023-12-15,121.8499984741211,122.62999725341797,121.16999816894531,121.94000244140625,121.94000244140625,1491300
2023-12-18,122.80000305175781,123.2699966430664,122.08999633789062,123.0999984741211,123.0999984741211,551100
2023-12-19,123.08000183105469,123.79000091552734,123.08000183105469,123.5,123.5,449100
2023-12-20,122.97000122070312,123.23999786376953,121.08000183105469,121.13999938964844,121.13999938964844,535400
2023-12-21,121.12999725341797,122.06999969482422,120.52999877929688,121.66999816894531,121.66999816894531,398100
2023-12-22,122.2699966430664,122.31999969482422,121.3499984741211,121.58999633789062,121.58999633789062,321400
2023-12-26,121.33999633789062,122.0250015258789,121.0999984741211,121.56999969482422,121.56999969482422,383656
