Datetime,Open,High,Low,Close,Adj Close,Volume
2023-12-11 09:30:00,46.400001525878906,46.880001068115234,46.38999938964844,46.47999954223633,46.47999954223633,525060
2023-12-11 10:00:00,46.494998931884766,46.63999938964844,46.40999984741211,46.58000183105469,46.58000183105469,463830
2023-12-11 10:30:00,46.58000183105469,47.08000183105469,46.570701599121094,47.040000915527344,47.040000915527344,355141
2023-12-11 11:00:00,47.040000915527344,47.16999816894531,46.915000915527344,47.125,47.125,232777
2023-12-11 11:30:00,47.119998931884766,47.1349983215332,47.0,47.125,47.125,279043
2023-12-11 12:00:00,47.119998931884766,47.290000915527344,47.1150016784668,47.279998779296875,47.279998779296875,379220
2023-12-11 12:30:00,47.279998779296875,47.290000915527344,47.16999816894531,47.220001220703125,47.220001220703125,332630
2023-12-11 13:00:00,47.224998474121094,47.279998779296875,47.17499923706055,47.224998474121094,47.224998474121094,215682
2023-12-11 13:30:00,47.224998474121094,47.29499816894531,47.209999084472656,47.275001525878906,47.275001525878906,206697
2023-12-11 14:00:00,47.275001525878906,47.349998474121094,47.06290054321289,47.349998474121094,47.349998474121094,359090
2023-12-11 14:30:00,47.349998474121094,47.560001373291016,47.349998474121094,47.4900016784668,47.4900016784668,298948
2023-12-11 15:00:00,47.4900016784668,47.58000183105469,47.41999816894531,47.57500076293945,47.57500076293945,372278
2023-12-11 15:30:00,47.56999969482422,47.654998779296875,47.36000061035156,47.61000061035156,47.61000061035156,1160060
2023-12-12 09:30:00,47.75,47.77000045776367,47.29999923706055,47.630001068115234,47.630001068115234,457306
2023-12-12 10:00:00,47.6349983215332,47.775001525878906,47.540000915527344,47.63999938964844,47.63999938964844,245720
2023-12-12 10:30:00,47.650001525878906,47.77000045776367,47.61000061035156,47.720001220703125,47.720001220703125,317220
2023-12-12 11:00:00,47.71500015258789,47.790000915527344,47.59000015258789,47.59000015258789,47.59000015258789,303625
2023-12-12 11:30:00,47.599998474121094,47.795799255371094,47.59000015258789,47.790000915527344,47.790000915527344,294961
2023-12-12 12:00:00,47.790000915527344,47.845001220703125,47.595001220703125,47.625,47.625,253616
2023-12-12 12:30:00,47.625,47.665000915527344,47.58000183105469,47.595001220703125,47.595001220703125,360964
2023-12-12 13:00:00,47.595001220703125,47.72999954223633,47.48500061035156,47.72999954223633,47.72999954223633,385860
2023-12-12 13:30:00,47.7400016784668,47.82500076293945,47.709999084472656,47.779998779296875,47.779998779296875,214084
2023-12-12 14:00:00,47.78499984741211,47.790000915527344,47.599998474121094,47.69499969482422,47.69499969482422,297932
2023-12-12 14:30:00,47.70000076293945,47.79999923706055,47.689998626708984,47.7400016784668,47.7400016784668,262234
2023-12-12 15:00:00,47.74850082397461,47.939998626708984,47.74850082397461,47.935001373291016,47.935001373291016,317937
2023-12-12 15:30:00,47.935001373291016,47.9900016784668,47.78499984741211,47.83000183105469,47.83000183105469,1293970
2023-12-13 09:30:00,47.63999938964844,47.66999816894531,47.2599983215332,47.625,47.625,382042
2023-12-13 10:00:00,47.625,47.994998931884766,47.625,47.88990020751953,47.88990020751953,300720
2023-12-13 10:30:00,47.8849983215332,48.0099983215332,47.779998779296875,48.005001068115234,48.005001068115234,293121
2023-12-13 11:00:00,48.0,48.04999923706055,47.959999084472656,47.970001220703125,47.970001220703125,184290
2023-12-13 11:30:00,47.970001220703125,48.060001373291016,47.86000061035156,47.880001068115234,47.880001068115234,261693
2023-12-13 12:00:00,47.869998931884766,47.96500015258789,47.849998474121094,47.93000030517578,47.93000030517578,141061
2023-12-13 12:30:00,47.92499923706055,47.938201904296875,47.78200149536133,47.86000061035156,47.86000061035156,137369
2023-12-13 13:00:00,47.86869812011719,47.959999084472656,47.77000045776367,47.959999084472656,47.959999084472656,202453
2023-12-13 13:30:00,47.95000076293945,47.959999084472656,47.849998474121094,47.880001068115234,47.880001068115234,253364
2023-12-13 14:00:00,47.88999938964844,48.2599983215332,47.880001068115234,48.25,48.25,280048
2023-12-13 14:30:00,48.25,48.404998779296875,48.150001525878906,48.3849983215332,48.3849983215332,413073
2023-12-13 15:00:00,48.3849983215332,48.54499816894531,48.34000015258789,48.540000915527344,48.540000915527344,460687
2023-12-13 15:30:00,48.53499984741211,48.849998474121094,48.4900016784668,48.630001068115234,48.630001068115234,1600801
2023-12-14 09:30:00,49.0,49.3650016784668,48.939998626708984,49.2599983215332,49.2599983215332,556720
2023-12-14 10:00:00,49.28499984741211,49.33000183105469,48.79999923706055,48.900001525878906,48.900001525878906,1012847
2023-12-14 10:30:00,48.88999938964844,49.005001068115234,48.64500045776367,48.810001373291016,48.810001373291016,549278
2023-12-14 11:00:00,48.810001373291016,48.85499954223633,48.435001373291016,48.5,48.5,340375
2023-12-14 11:30:00,48.5,48.70000076293945,48.415000915527344,48.689998626708984,48.689998626708984,381893
2023-12-14 12:00:00,48.685001373291016,48.7599983215332,48.564998626708984,48.61000061035156,48.61000061035156,254098
2023-12-14 12:30:00,48.60499954223633,48.720001220703125,48.5275993347168,48.5275993347168,48.5275993347168,361983
2023-12-14 13:00:00,48.525001525878906,48.599998474121094,48.474998474121094,48.5099983215332,48.5099983215332,252522
2023-12-14 13:30:00,48.52000045776367,48.529998779296875,48.29499816894531,48.415000915527344,48.415000915527344,265450
2023-12-14 14:00:00,48.415000915527344,48.52000045776367,48.35499954223633,48.518001556396484,48.518001556396484,251674
2023-12-14 14:30:00,48.52000045776367,48.63999938964844,48.48500061035156,48.619998931884766,48.619998931884766,264970
2023-12-14 15:00:00,48.625,48.775001525878906,48.60499954223633,48.630001068115234,48.630001068115234,380467
2023-12-14 15:30:00,48.6349983215332,48.67499923706055,48.43000030517578,48.63999938964844,48.63999938964844,1102038
2023-12-15 09:30:00,48.68000030517578,48.86000061035156,48.220001220703125,48.36000061035156,48.36000061035156,723925
2023-12-15 10:00:00,48.36000061035156,48.625,48.189998626708984,48.584999084472656,48.584999084472656,381673
2023-12-15 10:30:00,48.58000183105469,48.58000183105469,48.3400993347168,48.36000061035156,48.36000061035156,243777
2023-12-15 11:00:00,48.369998931884766,48.41999816894531,48.130001068115234,48.220001220703125,48.220001220703125,177898
2023-12-15 11:30:00,48.2401008605957,48.25,47.96500015258789,48.02470016479492,48.02470016479492,173175
2023-12-15 12:00:00,48.029998779296875,48.05500030517578,47.92499923706055,48.025001525878906,48.025001525878906,197375
2023-12-15 12:30:00,48.029998779296875,48.11000061035156,47.970001220703125,47.98500061035156,47.98500061035156,207939
2023-12-15 13:00:00,47.98500061035156,47.9901008605957,47.89500045776367,47.970001220703125,47.970001220703125,162754
2023-12-15 13:30:00,47.959999084472656,47.974998474121094,47.78499984741211,47.849998474121094,47.849998474121094,149038
2023-12-15 14:00:00,47.86000061035156,47.91999816894531,47.755001068115234,47.85499954223633,47.85499954223633,147682
2023-12-15 14:30:00,47.86000061035156,47.93000030517578,47.814998626708984,47.84000015258789,47.84000015258789,133555
2023-12-15 15:00:00,47.834999084472656,47.84000015258789,47.630001068115234,47.630001068115234,47.630001068115234,267520
2023-12-15 15:30:00,47.6349983215332,47.95000076293945,47.619998931884766,47.880001068115234,47.880001068115234,968612
2023-12-18 09:30:00,47.880001068115234,48.2400016784668,47.61909866333008,48.2400016784668,48.2400016784668,240064
2023-12-18 10:00:00,48.2400016784668,48.279998779296875,48.029998779296875,48.099998474121094,48.099998474121094,127836
2023-12-18 10:30:00,48.11000061035156,48.13999938964844,47.869998931884766,47.939998626708984,47.939998626708984,266378
2023-12-18 11:00:00,47.939998626708984,48.08000183105469,47.90999984741211,48.060001373291016,48.060001373291016,325882
2023-12-18 11:30:00,48.04999923706055,48.099998474121094,47.79999923706055,47.82080078125,47.82080078125,151390
2023-12-18 12:00:00,47.84000015258789,47.939998626708984,47.84000015258789,47.89500045776367,47.89500045776367,105238
2023-12-18 12:30:00,47.88999938964844,47.900001525878906,47.78990173339844,47.81999969482422,47.81999969482422,171546
2023-12-18 13:00:00,47.82500076293945,47.82500076293945,47.76499938964844,47.779998779296875,47.779998779296875,107923
2023-12-18 13:30:00,47.779998779296875,47.849998474121094,47.71500015258789,47.84000015258789,47.84000015258789,114222
2023-12-18 14:00:00,47.834999084472656,47.86000061035156,47.69499969482422,47.709999084472656,47.709999084472656,166577
2023-12-18 14:30:00,47.71500015258789,47.790000915527344,47.665000915527344,47.724998474121094,47.724998474121094,177817
2023-12-18 15:00:00,47.72999954223633,47.89099884033203,47.68000030517578,47.88100051879883,47.88100051879883,313365
2023-12-18 15:30:00,47.88999938964844,47.90999984741211,47.720001220703125,47.720001220703125,47.720001220703125,1035349
2023-12-19 09:30:00,48.06999969482422,48.2400016784668,47.869998931884766,48.150001525878906,48.150001525878906,448990
2023-12-19 10:00:00,48.14500045776367,48.16999816894531,47.95000076293945,48.11000061035156,48.11000061035156,260725
2023-12-19 10:30:00,48.09000015258789,48.18000030517578,48.04999923706055,48.1150016784668,48.1150016784668,203391
2023-12-19 11:00:00,48.1150016784668,48.38999938964844,48.1150016784668,48.29999923706055,48.29999923706055,433156
2023-12-19 11:30:00,48.29499816894531,48.334999084472656,48.185001373291016,48.279998779296875,48.279998779296875,292075
2023-12-19 12:00:00,48.279998779296875,48.35499954223633,48.22999954223633,48.32500076293945,48.32500076293945,218377
2023-12-19 12:30:00,48.32500076293945,48.53499984741211,48.32500076293945,48.5,48.5,258276
2023-12-19 13:00:00,48.505001068115234,49.25,48.4900016784668,49.02000045776367,49.02000045776367,857116
2023-12-19 13:30:00,49.025001525878906,49.025001525878906,48.70500183105469,48.86000061035156,48.86000061035156,600957
2023-12-19 14:00:00,48.86000061035156,48.95500183105469,48.790000915527344,48.86000061035156,48.86000061035156,353408
2023-12-19 14:30:00,48.875,49.15999984741211,48.790000915527344,49.1150016784668,49.1150016784668,337507
2023-12-19 15:00:00,49.1150016784668,49.18000030517578,48.994998931884766,49.17499923706055,49.17499923706055,548083
2023-12-19 15:30:00,49.17499923706055,49.275001525878906,49.040000915527344,49.26499938964844,49.26499938964844,1451472
2023-12-20 09:30:00,49.11000061035156,49.18000030517578,48.51499938964844,48.689998626708984,48.689998626708984,316132
2023-12-20 10:00:00,48.72999954223633,48.92499923706055,48.56999969482422,48.709999084472656,48.709999084472656,340643
2023-12-20 10:30:00,48.709999084472656,48.900001525878906,48.709999084472656,48.82500076293945,48.82500076293945,171290
2023-12-20 11:00:00,48.84000015258789,49.05500030517578,48.84000015258789,48.935001373291016,48.935001373291016,190514
2023-12-20 11:30:00,48.93009948730469,49.05500030517578,48.88999938964844,49.04010009765625,49.04010009765625,168621
2023-12-20 12:00:00,49.040000915527344,49.18899917602539,49.02000045776367,49.14500045776367,49.14500045776367,207875
2023-12-20 12:30:00,49.14500045776367,49.209999084472656,49.084999084472656,49.084999084472656,49.084999084472656,248228
2023-12-20 13:00:00,49.09000015258789,49.1150016784668,48.724998474121094,48.75,48.75,225175
2023-12-20 13:30:00,48.7599983215332,48.93000030517578,48.7599983215332,48.7599983215332,48.7599983215332,178384
2023-12-20 14:00:00,48.76499938964844,48.76499938964844,48.650001525878906,48.689998626708984,48.689998626708984,163429
2023-12-20 14:30:00,48.689998626708984,48.69499969482422,48.060001373291016,48.060001373291016,48.060001373291016,295354
2023-12-20 15:00:00,48.060001373291016,48.099998474121094,47.720001220703125,47.724998474121094,47.724998474121094,413582
2023-12-20 15:30:00,47.720001220703125,47.83000183105469,47.529998779296875,47.56999969482422,47.56999969482422,914017
2023-12-21 09:30:00,48.290000915527344,48.41999816894531,47.9900016784668,48.09000015258789,48.09000015258789,300788
2023-12-21 10:00:00,48.099998474121094,48.27000045776367,47.90999984741211,48.060001373291016,48.060001373291016,279769
2023-12-21 10:30:00,48.04999923706055,48.11000061035156,47.9099006652832,47.974998474121094,47.974998474121094,133932
2023-12-21 11:00:00,47.97999954223633,48.17499923706055,47.91999816894531,48.119998931884766,48.119998931884766,160292
2023-12-21 11:30:00,48.119998931884766,48.130001068115234,48.04999923706055,48.04999923706055,48.04999923706055,113939
2023-12-21 12:00:00,48.04999923706055,48.095001220703125,47.939998626708984,48.060001373291016,48.060001373291016,155192
2023-12-21 12:30:00,48.05500030517578,48.119998931884766,47.91999816894531,47.959999084472656,47.959999084472656,130471
2023-12-21 13:00:00,47.96500015258789,48.15999984741211,47.939998626708984,48.125,48.125,184049
2023-12-21 13:30:00,48.13999938964844,48.38999938964844,48.13309860229492,48.369998931884766,48.369998931884766,366613
2023-12-21 14:00:00,48.375,48.540000915527344,48.33000183105469,48.52000045776367,48.52000045776367,168947
2023-12-21 14:30:00,48.52080154418945,48.679901123046875,48.47999954223633,48.67499923706055,48.67499923706055,162136
2023-12-21 15:00:00,48.67499923706055,48.744998931884766,48.55149841308594,48.60499954223633,48.60499954223633,277680
2023-12-21 15:30:00,48.61000061035156,48.79999923706055,48.56999969482422,48.775001525878906,48.775001525878906,593056
2023-12-22 09:30:00,48.75,48.75,48.31999969482422,48.56999969482422,48.56999969482422,309704
