Date,Open,High,Low,Close,Adj Close,Volume
2023-03-13,290.2099914550781,299.1600036621094,284.1600036621094,295.6700134277344,283.31121826171875,5466700
2023-03-20,294.6700134277344,299.6099853515625,281.6400146484375,286.6000061035156,277.49505615234375,5111200
2023-03-27,288.04998779296875,302.29998779296875,281.30999755859375,302.1400146484375,292.5413818359375,3830500
2023-04-03,306.8900146484375,315.8599853515625,304.1499938964844,310.7900085449219,300.9165954589844,7950200
2023-04-10,309.4200134277344,316.4800109863281,288.3599853515625,290.3500061035156,281.1259460449219,5811200
2023-04-17,289.6600036621094,295.67999267578125,285.3900146484375,288.489990234375,279.32501220703125,5036600
2023-04-24,290.4599914550781,295.7099914550781,286.010009765625,294.8299865722656,285.4635925292969,4736700
2023-05-01,293.7200012207031,297.010009765625,280.6499938964844,295.9100036621094,286.50927734375,4600700
2023-05-08,295.17999267578125,301.54998779296875,292.1300048828125,295.989990234375,286.5867614746094,3686700
2023-05-15,296.239990234375,297.69000244140625,283.25,284.8999938964844,275.84906005859375,2368400
2023-05-22,285.4100036621094,290.25,279.8699951171875,286.69000244140625,277.5821838378906,4144300
2023-05-29,288.1199951171875,291.8299865722656,281.5799865722656,288.3900146484375,279.22821044921875,6151300
2023-06-05,288.42999267578125,293.67999267578125,279.0799865722656,286.8500061035156,277.73712158203125,4470400
2023-06-12,286.45001220703125,293.95001220703125,280.8999938964844,287.1000061035156,277.9792175292969,5157400
2023-06-19,286.1499938964844,288.8699951171875,281.0400085449219,283.5799865722656,277.46435546875,4555200
2023-06-26,283.1600036621094,292.55999755859375,282.5799865722656,291.8800048828125,285.58538818359375,4639900
2023-07-03,290.92999267578125,294.7300109863281,285.8800048828125,287.0899963378906,280.898681640625,2728200
2023-07-10,286.0400085449219,302.489990234375,284.5,301.6400146484375,295.1349182128906,2996400
2023-07-17,301.5199890136719,302.7200012207031,287.42999267578125,291.7300109863281,285.4386291503906,3524500
2023-07-24,293.3999938964844,298.9200134277344,281.45001220703125,281.5299987792969,275.4585876464844,3743400
2023-07-31,282.2300109863281,288.17999267578125,273.0799865722656,275.69000244140625,269.7445373535156,6805700
2023-08-07,276.2200012207031,288.7799987792969,276.2200012207031,286.9200134277344,280.73236083984375,4453400
2023-08-14,286.17999267578125,288.3500061035156,270.5,273.44000244140625,267.5430603027344,3507000
2023-08-21,272.7200012207031,279.2699890136719,269.489990234375,276.29998779296875,270.34136962890625,3349200
2023-08-28,276.3399963378906,281.20001220703125,274.760009765625,275.79998779296875,269.8521423339844,2867500
2023-09-04,275.17999267578125,275.9200134277344,266.010009765625,273.6600036621094,267.75830078125,3262800
2023-09-11,273.80999755859375,277.6099853515625,270.3399963378906,274.1099853515625,268.1985778808594,3755600
2023-09-18,274.1099853515625,274.1099853515625,262.75,263.9800109863281,261.1192626953125,3295000
2023-09-25,262.79998779296875,271.7699890136719,260.8900146484375,263.5199890136719,260.66424560546875,4133000
2023-10-02,264.7300109863281,265.1400146484375,254.8699951171875,263.9700012207031,261.109375,3615600
2023-10-09,262.67999267578125,275.989990234375,262.3800048828125,272.1199951171875,269.1710510253906,3138900
2023-10-16,273.8500061035156,276.1099853515625,250.82000732421875,251.19000244140625,248.46786499023438,3716900
2023-10-23,250.00999450683594,252.38999938964844,234.92999267578125,238.57000732421875,235.98463439941406,5529600
2023-10-30,238.08999633789062,259.25,233.17999267578125,253.25999450683594,250.5154266357422,6261500
2023-11-06,252.5800018310547,254.60000610351562,244.39999389648438,244.77999877929688,242.12733459472656,6498700
2023-11-13,243.1999969482422,262.760009765625,241.60000610351562,257.70001220703125,254.90733337402344,5714500
2023-11-20,257.3800048828125,259.7699890136719,251.49000549316406,255.02999877929688,252.26625061035156,2297700
2023-11-27,255.10000610351562,266.6199951171875,252.9600067138672,266.0,263.11737060546875,5943700
2023-12-04,265.6300048828125,275.42999267578125,264.75,273.80999755859375,270.8427429199219,5220200
2023-12-11,273.0,292.1300048828125,271.1000061035156,290.05999755859375,286.9166259765625,7164100
2023-12-18,290.1099853515625,300.94000244140625,287.489990234375,297.92999267578125,297.92999267578125,3208000
2023-12-25,298.760009765625,302.989990234375,298.5899963378906,301.8800048828125,301.8800048828125,0
