Date,Open,High,Low,Close,Adj Close,Volume
2023-03-13,150.0500030517578,154.22999572753906,149.6300048828125,151.8800048828125,148.36944580078125,4676200
2023-03-20,152.6999969482422,155.5,150.9199981689453,154.69000244140625,151.114501953125,4693800
2023-03-27,156.47000122070312,158.5500030517578,155.57000732421875,157.3699951171875,153.7325439453125,4083000
2023-04-03,157.91000366210938,158.6300048828125,155.52000427246094,156.50999450683594,152.89242553710938,3153600
2023-04-10,156.3699951171875,156.99000549316406,151.3699951171875,152.3800048828125,148.85789489746094,3310800
2023-04-17,153.10000610351562,153.94000244140625,150.3300018310547,151.24000549316406,147.74423217773438,3364800
2023-04-24,151.3000030517578,154.92999267578125,150.82000732421875,154.41000366210938,150.84097290039062,3534400
2023-05-01,154.4499969482422,159.9199981689453,154.4499969482422,158.1999969482422,154.54336547851562,4824400
2023-05-08,157.67999267578125,159.4499969482422,156.6300048828125,158.14999389648438,154.49452209472656,4039400
2023-05-15,158.3699951171875,158.60000610351562,150.9499969482422,151.88999938964844,149.34100341796875,4139300
2023-05-22,152.0,152.47000122070312,145.80999755859375,146.55999755859375,144.10044860839844,4610800
2023-05-29,145.14999389648438,149.02999877929688,144.25999450683594,148.97999572753906,146.47984313964844,6508600
2023-06-05,150.13999938964844,156.02999877929688,142.75999450683594,153.57000732421875,150.99281311035156,6564200
2023-06-12,153.16000366210938,154.33999633789062,148.3800048828125,153.10000610351562,150.53070068359375,3993900
2023-06-19,153.47999572753906,153.9600067138672,150.17999267578125,150.32000732421875,147.79736328125,2819300
2023-06-26,150.22999572753906,152.5,144.08999633789062,147.6699981689453,145.1918182373047,4411700
2023-07-03,146.97000122070312,150.58999633789062,146.7100067138672,147.7100067138672,145.2311553955078,3021500
2023-07-10,147.94000244140625,149.07000732421875,145.72999572753906,148.0500030517578,145.56544494628906,4349800
2023-07-17,147.39999389648438,153.1999969482422,146.91000366210938,152.11000061035156,149.5572967529297,3583200
2023-07-24,152.32000732421875,153.94000244140625,149.6199951171875,150.99000549316406,148.45611572265625,3085100
2023-07-31,150.99000549316406,153.0,148.97000122070312,149.14999389648438,146.64697265625,3461600
2023-08-07,149.22999572753906,150.0800018310547,146.14999389648438,147.9600067138672,145.47695922851562,3184000
2023-08-14,148.60000610351562,149.4600067138672,140.25999450683594,142.0500030517578,139.6661376953125,3966700
2023-08-21,141.5800018310547,142.8800048828125,138.36000061035156,142.10000610351562,140.75393676757812,4588100
2023-08-28,142.6199951171875,147.47999572753906,142.32000732421875,142.49000549316406,141.14024353027344,6689200
2023-09-04,142.1999969482422,144.25,139.5500030517578,141.5800018310547,140.2388458251953,4402800
2023-09-11,131.17999267578125,133.3800048828125,126.25,126.83000183105469,125.62857818603516,15792800
2023-09-18,127.48999786376953,129.74000549316406,125.2300033569336,126.58999633789062,125.3908462524414,5902000
2023-09-25,126.05999755859375,128.66000366210938,122.63999938964844,122.91000366210938,121.74571228027344,6104600
2023-10-02,122.7300033569336,123.11000061035156,111.70999908447266,115.0,113.91063690185547,6333000
2023-10-09,114.98999786376953,116.80000305175781,110.48999786376953,113.30999755859375,112.23664093017578,6483500
2023-10-16,114.05999755859375,115.87000274658203,112.06999969482422,112.7300033569336,111.66213989257812,5619500
2023-10-23,112.5999984741211,115.08999633789062,111.86000061035156,112.75,111.68195343017578,7293100
2023-10-30,112.62000274658203,115.05999755859375,112.18000030517578,113.47000122070312,112.39513397216797,6252600
2023-11-06,113.31999969482422,113.98999786376953,107.33000183105469,108.73999786376953,107.70993041992188,7844700
2023-11-13,108.37000274658203,112.08999633789062,108.0,111.69000244140625,110.63199615478516,6817400
2023-11-20,110.88999938964844,113.94000244140625,110.52999877929688,113.2699966430664,113.2699966430664,4518700
2023-11-27,113.3499984741211,113.3499984741211,107.75,111.41999816894531,111.41999816894531,8298700
2023-12-04,111.55999755859375,122.12000274658203,111.5,119.33000183105469,119.33000183105469,12239700
2023-12-11,120.0,127.93000030517578,119.72000122070312,123.58999633789062,123.58999633789062,10826700
2023-12-18,123.5999984741211,125.66999816894531,121.44999694824219,124.76000213623047,124.76000213623047,4976400
2023-12-25,124.76000213623047,125.70999908447266,124.12999725341797,125.29000091552734,125.29000091552734,0
