,Datetime,Open,High,Low,Close
0,2023-11-27 09:30:00-05:00,77.93000030517578,78.30909729003906,77.80999755859375,78.2699966430664
1,2023-11-27 13:30:00-05:00,78.26499938964844,78.55999755859375,78.19999694824219,78.43000030517578
2,2023-11-28 09:30:00-05:00,78.30999755859375,78.33999633789062,77.0999984741211,77.41000366210938
3,2023-11-28 13:30:00-05:00,77.4000015258789,77.44000244140625,77.16999816894531,77.19000244140625
4,2023-11-29 09:30:00-05:00,77.0,77.47000122070312,76.69000244140625,77.26000213623047
5,2023-11-29 13:30:00-05:00,77.25,77.26699829101562,76.79100036621094,76.9800033569336
6,2023-11-30 09:30:00-05:00,76.6500015258789,77.69999694824219,76.6500015258789,77.42369842529297
7,2023-11-30 13:30:00-05:00,77.41999816894531,78.19999694824219,77.38999938964844,78.13999938964844
8,2023-12-01 09:30:00-05:00,77.98999786376953,78.62000274658203,77.83000183105469,78.06999969482422
9,2023-12-01 13:30:00-05:00,78.08000183105469,78.12000274658203,77.66999816894531,77.80999755859375
10,2023-12-04 09:30:00-05:00,77.58999633789062,78.55000305175781,77.58999633789062,78.33000183105469
11,2023-12-04 13:30:00-05:00,78.33000183105469,78.66999816894531,78.31999969482422,78.62999725341797
12,2023-12-05 09:30:00-05:00,78.5,79.4800033569336,78.16000366210938,79.26000213623047
13,2023-12-05 13:30:00-05:00,79.27149963378906,79.4000015258789,78.86000061035156,78.94999694824219
14,2023-12-06 09:30:00-05:00,79.05999755859375,79.6449966430664,78.22000122070312,78.44000244140625
15,2023-12-06 13:30:00-05:00,78.44000244140625,78.61000061035156,78.19000244140625,78.37999725341797
16,2023-12-07 09:30:00-05:00,78.5999984741211,78.77999877929688,78.08000183105469,78.29000091552734
17,2023-12-07 13:30:00-05:00,78.29000091552734,78.40499877929688,78.18000030517578,78.27999877929688
18,2023-12-08 09:30:00-05:00,78.30999755859375,78.4000015258789,77.81500244140625,78.18000030517578
19,2023-12-08 13:30:00-05:00,78.17500305175781,78.38999938964844,77.95999908447266,78.2699966430664
20,2023-12-11 09:30:00-05:00,78.5,79.06839752197266,78.33999633789062,79.0
21,2023-12-11 13:30:00-05:00,78.9800033569336,78.9800033569336,78.68000030517578,78.80000305175781
22,2023-12-12 09:30:00-05:00,78.91000366210938,79.91000366210938,78.84500122070312,79.5999984741211
23,2023-12-12 13:30:00-05:00,79.5999984741211,79.83000183105469,79.44499969482422,79.81999969482422
24,2023-12-13 09:30:00-05:00,79.51000213623047,80.31999969482422,79.37000274658203,80.23999786376953
25,2023-12-13 13:30:00-05:00,80.2300033569336,80.7300033569336,80.03019714355469,80.66999816894531
26,2023-12-14 09:30:00-05:00,80.66000366210938,80.75,79.69000244140625,80.08000183105469
27,2023-12-14 13:30:00-05:00,80.08000183105469,80.45500183105469,79.94000244140625,80.33999633789062
28,2023-12-15 09:30:00-05:00,80.44000244140625,80.6500015258789,79.91999816894531,80.1050033569336
29,2023-12-15 13:30:00-05:00,80.0999984741211,80.13999938964844,79.33499908447266,79.77999877929688
30,2023-12-18 09:30:00-05:00,80.27999877929688,80.7699966430664,79.87999725341797,80.41000366210938
31,2023-12-18 13:30:00-05:00,80.41000366210938,80.6500015258789,80.20500183105469,80.44999694824219
32,2023-12-19 09:30:00-05:00,80.47000122070312,80.9800033569336,80.16999816894531,80.91999816894531
33,2023-12-19 13:30:00-05:00,80.94000244140625,81.06999969482422,80.80000305175781,81.04000091552734
34,2023-12-20 09:30:00-05:00,80.72000122070312,80.94999694824219,80.33000183105469,80.66999816894531
35,2023-12-20 13:30:00-05:00,80.66000366210938,80.68000030517578,79.5,79.54000091552734
36,2023-12-21 09:30:00-05:00,79.37000274658203,79.80000305175781,78.33000183105469,78.68000030517578
37,2023-12-21 13:30:00-05:00,78.69000244140625,79.16999816894531,78.43000030517578,79.06999969482422
38,2023-12-22 09:30:00-05:00,79.44000244140625,79.74500274658203,79.20999908447266,79.51010131835938
39,2023-12-22 13:30:00-05:00,79.5199966430664,79.68000030517578,79.19000244140625,79.55999755859375
40,2023-12-26 09:30:00-05:00,79.58999633789062,80.12110137939453,79.41999816894531,79.95999908447266
41,2023-12-26 13:30:00-05:00,79.97319793701172,80.08999633789062,79.79000091552734,79.80000305175781
