,Datetime,Open,High,Low,Close
0,2023-11-27 09:30:00-05:00,161.35000610351562,161.35000610351562,160.14999389648438,160.8300018310547
1,2023-11-27 13:30:00-05:00,160.8300018310547,160.97999572753906,160.10000610351562,160.25999450683594
2,2023-11-28 09:30:00-05:00,159.8699951171875,160.49000549316406,159.36000061035156,160.0500030517578
3,2023-11-28 13:30:00-05:00,160.09500122070312,160.1300048828125,159.7100067138672,159.83999633789062
4,2023-11-29 09:30:00-05:00,159.75999450683594,159.8699951171875,159.10000610351562,159.75
5,2023-11-29 13:30:00-05:00,159.7449951171875,160.05499267578125,159.52000427246094,159.94000244140625
6,2023-11-30 09:30:00-05:00,159.77999877929688,161.2100067138672,159.3800048828125,160.94500732421875
7,2023-11-30 13:30:00-05:00,160.9600067138672,161.85000610351562,160.88999938964844,161.8000030517578
8,2023-12-01 09:30:00-05:00,161.9600067138672,163.36000061035156,161.8350067138672,163.33999633789062
9,2023-12-01 13:30:00-05:00,163.3000030517578,163.9499969482422,163.25999450683594,163.91000366210938
10,2023-12-04 09:30:00-05:00,163.1699981689453,163.7808074951172,162.58999633789062,162.9949951171875
11,2023-12-04 13:30:00-05:00,163.02000427246094,163.13499450683594,162.13499450683594,162.55999755859375
12,2023-12-05 09:30:00-05:00,162.47999572753906,162.86000061035156,161.1699981689453,161.81500244140625
13,2023-12-05 13:30:00-05:00,161.82000732421875,161.86000061035156,161.17999267578125,161.44000244140625
14,2023-12-06 09:30:00-05:00,161.3300018310547,162.2100067138672,160.38499450683594,161.33050537109375
15,2023-12-06 13:30:00-05:00,161.32000732421875,161.98500061035156,161.0399932861328,161.87899780273438
16,2023-12-07 09:30:00-05:00,161.85000610351562,162.13999938964844,160.59500122070312,161.80999755859375
17,2023-12-07 13:30:00-05:00,161.85000610351562,162.7899932861328,161.47999572753906,161.58999633789062
18,2023-12-08 09:30:00-05:00,161.3000030517578,161.80690002441406,160.4149932861328,160.9199981689453
19,2023-12-08 13:30:00-05:00,160.97999572753906,161.92999267578125,160.89999389648438,161.8300018310547
20,2023-12-11 09:30:00-05:00,161.92999267578125,163.0500030517578,161.52999877929688,162.64999389648438
21,2023-12-11 13:30:00-05:00,162.60000610351562,162.6999969482422,162.0399932861328,162.4499969482422
22,2023-12-12 09:30:00-05:00,162.58999633789062,164.55999755859375,162.07000732421875,164.36000061035156
23,2023-12-12 13:30:00-05:00,164.375,165.32000732421875,164.22500610351562,165.22000122070312
24,2023-12-13 09:30:00-05:00,165.3300018310547,166.52000427246094,165.17999267578125,166.4600067138672
25,2023-12-13 13:30:00-05:00,166.4499969482422,167.1699981689453,166.28500366210938,167.11000061035156
26,2023-12-14 09:30:00-05:00,166.8000030517578,166.8000030517578,162.35000610351562,163.24000549316406
27,2023-12-14 13:30:00-05:00,163.22999572753906,163.80999755859375,162.64500427246094,162.72000122070312
28,2023-12-15 09:30:00-05:00,160.80999755859375,162.5500030517578,160.64999389648438,162.33999633789062
29,2023-12-15 13:30:00-05:00,162.36000061035156,162.52999877929688,161.25999450683594,162.02999877929688
30,2023-12-18 09:30:00-05:00,162.8699951171875,164.55999755859375,162.63999938964844,164.0
31,2023-12-18 13:30:00-05:00,163.99000549316406,164.0,163.5,163.63999938964844
32,2023-12-19 09:30:00-05:00,163.60000610351562,163.97999572753906,162.5800018310547,162.62460327148438
33,2023-12-19 13:30:00-05:00,162.60000610351562,162.88999938964844,162.27499389648438,162.80999755859375
34,2023-12-20 09:30:00-05:00,162.38999938964844,163.44000244140625,162.30999755859375,163.07749938964844
35,2023-12-20 13:30:00-05:00,163.05999755859375,163.57000732421875,162.17999267578125,162.22000122070312
36,2023-12-21 09:30:00-05:00,162.0,163.4149932861328,161.61000061035156,161.77000427246094
37,2023-12-21 13:30:00-05:00,161.78500366210938,161.875,161.19000244140625,161.64999389648438
38,2023-12-22 09:30:00-05:00,161.64999389648438,162.8800048828125,161.33999633789062,162.32000732421875
39,2023-12-22 13:30:00-05:00,162.32000732421875,162.8699951171875,162.0399932861328,162.75
40,2023-12-26 09:30:00-05:00,162.33999633789062,163.0399932861328,161.93499755859375,163.02000427246094
41,2023-12-26 13:30:00-05:00,163.02999877929688,163.41000366210938,162.8800048828125,163.07000732421875
