,Datetime,Open,High,Low,Close
0,2023-11-27 09:30:00-05:00,254.42999267578125,254.97999572753906,252.94500732421875,253.7899932861328
1,2023-11-27 13:30:00-05:00,253.7899932861328,254.13999938964844,252.52000427246094,254.1300048828125
2,2023-11-28 09:30:00-05:00,253.85000610351562,254.14999389648438,251.61000061035156,252.5
3,2023-11-28 13:30:00-05:00,252.5,253.1199951171875,251.77000427246094,252.94000244140625
4,2023-11-29 09:30:00-05:00,253.9199981689453,256.0199890136719,253.55979919433594,255.93499755859375
5,2023-11-29 13:30:00-05:00,255.94000244140625,256.06500244140625,254.00999450683594,254.16000366210938
6,2023-11-30 09:30:00-05:00,254.25,255.5399932861328,253.1699981689453,254.52000427246094
7,2023-11-30 13:30:00-05:00,254.50999450683594,256.7699890136719,254.19000244140625,256.510009765625
8,2023-12-01 09:30:00-05:00,255.7899932861328,256.9100036621094,253.89999389648438,255.88999938964844
9,2023-12-01 13:30:00-05:00,255.89999389648438,256.79998779296875,255.77000427246094,256.489990234375
10,2023-12-04 09:30:00-05:00,255.91000366210938,257.385009765625,254.35000610351562,255.3300018310547
11,2023-12-04 13:30:00-05:00,255.3300018310547,255.8800048828125,254.3699951171875,254.406005859375
12,2023-12-05 09:30:00-05:00,254.19000244140625,254.36000061035156,252.13999938964844,252.98500061035156
13,2023-12-05 13:30:00-05:00,253.0,254.82000732421875,252.82000732421875,254.7899932861328
14,2023-12-06 09:30:00-05:00,255.8000030517578,256.8299865722656,253.52999877929688,254.77999877929688
15,2023-12-06 13:30:00-05:00,254.77999877929688,254.88499450683594,253.91000366210938,254.32000732421875
16,2023-12-07 09:30:00-05:00,254.88999938964844,255.5,253.5,255.25999450683594
17,2023-12-07 13:30:00-05:00,255.27000427246094,256.1400146484375,255.14999389648438,255.82000732421875
18,2023-12-08 09:30:00-05:00,254.44500732421875,255.83999633789062,253.8699951171875,254.9499969482422
19,2023-12-08 13:30:00-05:00,254.97999572753906,256.0400085449219,254.6331024169922,255.6999969482422
20,2023-12-11 09:30:00-05:00,255.0,257.6300048828125,255.0,257.1700134277344
21,2023-12-11 13:30:00-05:00,257.18499755859375,257.5,256.4800109863281,256.57000732421875
22,2023-12-12 09:30:00-05:00,256.79998779296875,259.1000061035156,256.3949890136719,259.0299987792969
23,2023-12-12 13:30:00-05:00,259.010009765625,259.7200012207031,258.8143005371094,259.6000061035156
24,2023-12-13 09:30:00-05:00,259.1499938964844,260.1650085449219,258.69000244140625,259.8399963378906
25,2023-12-13 13:30:00-05:00,259.7799987792969,262.4800109863281,259.7650146484375,262.3900146484375
26,2023-12-14 09:30:00-05:00,263.19000244140625,263.25,258.4700012207031,258.6600036621094
27,2023-12-14 13:30:00-05:00,258.70001220703125,259.2099914550781,256.3999938964844,259.2099914550781
28,2023-12-15 09:30:00-05:00,254.50999450683594,258.3699951171875,254.4459991455078,257.45001220703125
29,2023-12-15 13:30:00-05:00,257.4549865722656,257.8699951171875,256.010009765625,257.5400085449219
30,2023-12-18 09:30:00-05:00,258.70001220703125,259.5899963378906,258.1300048828125,258.2284851074219
31,2023-12-18 13:30:00-05:00,258.25,258.9540100097656,257.9472961425781,258.3699951171875
32,2023-12-19 09:30:00-05:00,258.6099853515625,260.3399963378906,257.20001220703125,259.6300048828125
33,2023-12-19 13:30:00-05:00,259.6199951171875,260.0899963378906,258.9200134277344,259.9599914550781
34,2023-12-20 09:30:00-05:00,260.5,260.82000732421875,259.54998779296875,260.20001220703125
35,2023-12-20 13:30:00-05:00,260.19000244140625,260.3500061035156,257.0799865722656,257.239990234375
36,2023-12-21 09:30:00-05:00,257.510009765625,259.989990234375,257.0400085449219,258.70001220703125
37,2023-12-21 13:30:00-05:00,258.75,259.8525085449219,258.3900146484375,259.6099853515625
38,2023-12-22 09:30:00-05:00,260.0,261.2049865722656,259.3800048828125,259.739990234375
39,2023-12-22 13:30:00-05:00,259.7300109863281,259.9100036621094,258.2200012207031,258.7200012207031
40,2023-12-26 09:30:00-05:00,258.739990234375,259.7349853515625,258.6400146484375,258.9200134277344
41,2023-12-26 13:30:00-05:00,258.94500732421875,259.69000244140625,258.7200012207031,259.1600036621094
